971733
10862	11082	378
11201	11379	599
13771	13839	778
26428	26520	847
28670	28777	940
31595	31719	1048
32259	32436	1173
32998	33066	1351
43019	43132	1420
50755	50838	1534
59090	59197	1618
71815	71943	1726
73133	73302	1855
75203	75296	2025
76086	76255	2119
77472	77598	2289
83553	83747	2416
84182	84250	2611
84343	84504	2680
85605	85691	2842
94434	94553	2929
94845	95183	3049
0	213	0
8076	8239	214
10862	11082	378
11201	11334	599
13771	13839	733
19728	19844	802
21269	21398	919
24614	24657	1049
26428	26520	1093
28670	28777	1186
31595	31719	1294
32259	32436	1419
32998	33066	1597
43019	43132	1666
50755	50838	1780
59090	59197	1864
71815	71943	1972
73133	73302	2101
75203	75296	2271
76086	76255	2365
77472	77598	2535
83553	83747	2662
84182	84250	2857
84343	84504	2926
85605	85691	3088
94434	94553	3175
94845	95183	3295
0	213	0
8076	8239	214
10862	11082	378
11201	11334	599
13771	13839	733
21269	21398	802
24614	24657	932
26428	26520	976
28670	28777	1069
31595	31719	1177
32259	32436	1302
32998	33066	1480
43019	43132	1549
50755	50838	1663
59090	59197	1747
71815	71943	1855
73133	73302	1984
75203	75296	2154
76086	76255	2248
77472	77598	2418
83553	83747	2545
84182	84250	2740
84343	84504	2809
85605	85691	2971
94434	94553	3058
94845	95183	3178
0	213	0
8076	8239	214
10862	11082	378
11201	11334	599
13771	13839	733
26428	26520	802
28670	28777	895
31595	31719	1003
32259	32436	1128
32998	33066	1306
43019	43132	1375
50755	50838	1489
59090	59197	1573
71815	71943	1681
73133	73302	1810
75203	75296	1980
76086	76255	2074
77472	77598	2244
83553	83747	2371
84182	84250	2566
84343	84504	2635
85605	85691	2797
94434	94553	2884
94845	95183	3004
0	213	0
8076	8239	214
10862	11082	378
11201	11379	599
13771	13839	778
19728	19844	847
21269	21398	964
24614	24657	1094
26428	26520	1138
28670	28777	1231
31595	31719	1339
32259	32436	1464
32998	33066	1642
43019	43132	1711
50755	50838	1825
59090	59197	1909
71815	71943	2017
73133	73302	2146
75203	75296	2316
76086	76255	2410
77472	77598	2580
83553	83747	2707
84182	84250	2902
84343	84504	2971
85605	85691	3133
94434	94553	3220
94845	95185	3340
0	212	0
8075	8238	213
10861	11081	377
11200	11378	598
13770	13838	777
31594	31718	846
32258	32435	971
32997	33065	1149
43018	43131	1218
50754	50837	1332
59089	59196	1416
71814	71942	1524
73132	73301	1653
75202	75295	1823
76085	76254	1917
77471	77597	2087
83552	83746	2214
84181	84249	2409
84342	84503	2478
85604	85690	2640
94433	94552	2727
94844	95182	2847
0	212	0
8075	8238	213
10861	11081	377
11200	11333	598
13770	13838	732
31594	31718	801
32258	32435	926
32997	33065	1104
43018	43131	1173
50754	50837	1287
59089	59196	1371
71814	71942	1479
73132	73301	1608
75202	75295	1778
76085	76254	1872
77471	77597	2042
83552	83746	2169
84181	84249	2364
84342	84503	2433
85604	85690	2595
94433	94552	2682
94844	95182	2802
0	182	0
8045	8208	183
10831	11051	347
11170	11348	568
13740	13808	747
19697	19813	816
21238	21367	933
24583	24626	1063
26397	26489	1107
28639	28746	1200
31564	31688	1308
32228	32405	1433
32967	33035	1611
50724	50807	1680
59059	59166	1764
71784	71912	1872
73102	73271	2001
75172	75265	2171
76055	76224	2265
77441	77567	2435
83522	83716	2562
84151	84219	2757
84312	84473	2826
85574	85660	2988
94403	94522	3075
94814	95152	3195
0	176	0
8039	8202	177
10825	11045	341
11164	11297	562
13734	13802	696
19691	19807	765
21232	21361	882
24577	24620	1012
26391	26483	1056
28633	28740	1149
31558	31682	1257
32222	32399	1382
32961	33029	1560
50718	50801	1629
59053	59160	1713
71778	71906	1821
73096	73265	1950
75166	75259	2120
76049	76218	2214
77435	77561	2384
83516	83710	2511
84145	84213	2706
84306	84467	2775
85568	85654	2937
94397	94516	3024
94808	95146	3144
0	1817	0
3451	3603	1818
5809	5933	1971
8022	8212	2096
8773	9010	2287
11667	11802	2525
12438	12539	2661
13115	13317	2763
15969	16140	2966
17499	17602	3138
18688	18757	3242
19477	19624	3312
25135	25300	3460
26010	26201	3626
27639	27762	3818
28588	28781	3942
33094	33205	4136
34183	34392	4248
0	1817	0
3451	3603	1818
5809	5933	1971
8022	8212	2096
8773	9010	2287
11667	11802	2525
12438	12539	2661
13115	13317	2763
15969	16140	2966
17499	17602	3138
18661	18757	3242
19477	19624	3339
25135	25300	3487
26010	26201	3653
27639	27762	3845
28588	28781	3969
33094	33205	4163
34183	34393	4275
0	959	0
2609	2807	960
3928	4101	1159
4672	4734	1333
0	6511	0
7988	8122	6512
9202	9306	6647
18330	18517	6752
18985	19035	6940
20271	20406	6991
21608	21805	7127
22598	22688	7325
24390	24483	7416
28658	28696	7510
31229	31337	7549
31770	31836	7658
32570	32621	7725
32728	32801	7777
36267	36342	7851
39973	40050	7927
43951	44002	8005
44425	44471	8057
47851	47934	8104
49669	49724	8188
50638	50743	8244
55683	55749	8350
56552	56604	8417
60508	60665	8470
64535	64706	8628
69656	69767	8800
76267	76404	8912
0	6511	0
7988	8122	6512
9202	9306	6647
18330	18517	6752
18985	19035	6940
20271	20406	6991
21608	21805	7127
22598	22688	7325
24390	24483	7416
28658	28696	7510
31229	31337	7549
31770	31836	7658
32570	32621	7725
32728	32801	7777
36267	36342	7851
39973	40050	7927
43951	44002	8005
44425	44471	8057
47851	47934	8104
49669	49724	8188
50638	50743	8244
55683	55749	8350
56552	56604	8417
60508	60665	8470
64535	64706	8628
76267	76442	8800
81051	81204	8976
81820	81888	9130
86777	86830	9199
0	6511	0
7988	8122	6512
9202	9306	6647
18330	18517	6752
18985	19035	6940
20271	20406	6991
22598	22688	7127
24390	24483	7218
28658	28696	7312
31229	31337	7351
31770	31836	7460
32570	32621	7527
32728	32801	7579
36267	36342	7653
39973	40050	7729
43951	44002	7807
44425	44471	7859
47851	47934	7906
49669	49724	7990
50638	50743	8046
55683	55749	8152
56552	56604	8219
60508	60665	8272
64535	64706	8430
76267	76442	8602
81051	81204	8778
86777	87043	8932
0	6511	0
7988	8122	6512
9202	9306	6647
18330	18517	6752
18985	19035	6940
20271	20406	6991
21608	21805	7127
22598	22688	7325
24390	24483	7416
28658	28696	7510
31229	31337	7549
31770	31836	7658
32570	32621	7725
32728	32801	7777
36267	36342	7851
39973	40050	7927
43951	44002	8005
44425	44471	8057
47851	47934	8104
49669	49724	8188
50638	50743	8244
55683	55749	8350
56552	56604	8417
60508	60665	8470
64535	64706	8628
76267	76442	8800
81051	81204	8976
86777	87043	9130
0	8122	0
9202	9306	8123
18330	18517	8228
18985	19035	8416
20271	20406	8467
21608	21805	8603
22598	22688	8801
24390	24483	8892
28658	28696	8986
31229	31337	9025
31770	31836	9134
32570	32621	9201
32728	32801	9253
36267	36342	9327
39973	40050	9403
43951	44002	9481
44425	44471	9533
47851	47934	9580
49669	49724	9664
50638	50743	9720
55683	55749	9826
56552	56604	9893
60508	60665	9946
64535	64706	10104
76267	76442	10276
81051	81204	10452
86777	87051	10606
0	4288	0
6884	6975	4289
8470	8552	4381
10499	10581	4464
11063	11208	4547
12500	12583	4693
19360	19447	4777
22815	23031	4865
24486	24603	5082
25911	25998	5200
30008	30209	5288
40705	40776	5490
92404	92515	5562
96516	96596	5674
98237	98377	5755
99490	99558	5896
101626	101743	5965
102870	102952	6083
113230	113344	6166
122383	122461	6281
130474	130686	6360
131701	131843	6573
134761	134848	6716
135500	135700	6804
156023	156093	7005
169612	169690	7076
214833	214916	7155
242113	246317	7239
0	4281	0
6877	6968	4282
8463	8545	4374
10492	10574	4457
11056	11201	4540
12493	12576	4686
19353	19440	4770
22808	23024	4858
24479	24596	5075
25904	25991	5193
30001	30202	5281
40698	40769	5483
92397	92508	5555
96509	96589	5667
98230	98370	5748
99483	99551	5889
101619	101736	5958
102863	102945	6076
113223	113337	6159
122376	122454	6274
130467	130679	6353
131694	131836	6566
134754	134841	6709
135493	135693	6797
156016	156086	6998
167603	167904	7069
0	4281	0
6877	6968	4282
8463	8545	4374
10492	10574	4457
11056	11201	4540
12493	12576	4686
19353	19440	4770
22808	23024	4858
24479	24596	5075
25904	25991	5193
30001	30202	5281
40698	40769	5483
92397	92508	5555
96509	96589	5667
98230	98370	5748
99483	99551	5889
101619	101736	5958
102863	102945	6076
113223	113337	6159
122376	122454	6274
130467	130679	6353
131694	131836	6566
134754	134841	6709
135493	135693	6797
156016	156086	6998
214826	214871	7069
0	4281	0
6877	6968	4282
8463	8545	4374
10492	10574	4457
11056	11201	4540
12493	12576	4686
19353	19440	4770
22808	23024	4858
24479	24596	5075
25904	25991	5193
30001	30202	5281
40698	40769	5483
92397	92508	5555
96509	96589	5667
98230	98370	5748
99483	99551	5889
101619	101682	5958
102863	102945	6022
113223	113337	6105
122376	122454	6220
130467	130679	6299
131694	131836	6512
134754	134841	6655
135493	135693	6743
156016	156086	6944
169605	169683	7015
214826	214909	7094
242106	246301	7178
0	4281	0
6877	6968	4282
8463	8545	4374
10492	10574	4457
11056	11201	4540
12493	12576	4686
19353	19440	4770
22808	23024	4858
24479	24596	5075
25904	25991	5193
30001	30202	5281
40698	40769	5483
92397	92508	5555
96509	96589	5667
98230	98370	5748
99483	99551	5889
101619	101736	5958
102863	102945	6076
113223	113337	6159
122376	122454	6274
130467	130679	6353
131694	131836	6566
134754	134841	6709
135493	135693	6797
156016	156086	6998
169605	169683	7069
214826	214909	7148
342442	342656	7232
0	4281	0
6877	6968	4282
8463	8545	4374
10492	10574	4457
11056	11201	4540
12493	12576	4686
19353	19440	4770
22808	23024	4858
24479	24596	5075
25904	25991	5193
30001	30202	5281
40698	40769	5483
92397	92508	5555
96509	96589	5667
98230	98370	5748
99483	99551	5889
101619	101682	5958
102863	102945	6022
113223	113337	6105
122376	122454	6220
130467	130679	6299
131694	131836	6512
134754	134841	6655
135493	135693	6743
156016	156086	6944
169605	169683	7015
214826	214909	7094
342442	342657	7178
0	2963	0
6875	6966	2964
8461	8543	3056
10490	10572	3139
11054	11199	3222
12491	12574	3368
19351	19438	3452
22806	23022	3540
24477	24594	3757
25902	25989	3875
29999	30200	3963
40696	40767	4165
92395	92506	4237
96507	96587	4349
98228	98368	4430
99481	99549	4571
101617	101680	4640
102861	102943	4704
113221	113335	4787
122374	122452	4902
130465	130677	4981
131692	131834	5194
134752	134839	5337
135491	135691	5425
156014	156084	5626
169603	169681	5697
214824	214907	5776
242104	246294	5860
0	2963	0
6875	6966	2964
8461	8543	3056
10490	10572	3139
11054	11199	3222
12491	12574	3368
19351	19438	3452
22806	23022	3540
24477	24594	3757
25902	25989	3875
29999	30200	3963
40696	40767	4165
92395	92506	4237
96507	96587	4349
98228	98368	4430
99481	99549	4571
101617	101734	4640
102861	102943	4758
113221	113335	4841
122374	122452	4956
130465	130677	5035
131692	131834	5248
134752	134839	5391
135491	135691	5479
156014	156084	5680
169603	169681	5751
214824	214907	5830
242104	246299	5914
0	2963	0
6875	6966	2964
8461	8543	3056
10490	10572	3139
11054	11199	3222
12491	12574	3368
19351	19438	3452
22806	23022	3540
24477	24594	3757
25902	25989	3875
29999	30200	3963
40696	40767	4165
92395	92506	4237
96507	96587	4349
98228	98368	4430
99481	99549	4571
101617	101680	4640
102861	102943	4704
113221	113335	4787
122374	122452	4902
130465	130677	4981
131692	131834	5194
134752	134839	5337
135491	135691	5425
156014	156084	5626
169603	169681	5697
214824	214907	5776
342440	342694	5860
0	2367	0
2642	2858	2368
5275	5547	2585
6676	6807	2858
7284	7404	2990
8854	8965	3111
9059	9241	3223
9750	9971	3406
10424	10549	3628
10692	10838	3754
10939	11084	3901
11371	11641	4047
11762	11848	4318
13051	13230	4405
13652	13753	4585
13904	14101	4687
15388	15509	4885
16059	16271	5007
17472	17709	5220
21067	21237	5458
24058	24137	5629
24442	24497	5709
25970	26084	5765
26460	26564	5880
28461	28627	5985
44794	44974	6152
62749	62936	6333
0	2367	0
2642	2858	2368
5275	5547	2585
6676	6807	2858
7284	7404	2990
8854	8965	3111
9059	9241	3223
9750	9971	3406
10424	10549	3628
10692	10838	3754
10939	11084	3901
11371	11641	4047
11762	11848	4318
13051	13230	4405
13652	13753	4585
13904	14101	4687
15388	15509	4885
16059	16271	5007
17472	17709	5220
21067	21237	5458
24058	24137	5629
24442	25773	5709
25970	26084	7041
26460	26564	7156
28461	28627	7261
44794	44974	7428
62749	62948	7609
0	2367	0
2642	2858	2368
5275	5547	2585
6676	6807	2858
7284	7404	2990
8854	8965	3111
9059	9241	3223
9750	9971	3406
10424	10549	3628
10692	10838	3754
10939	11084	3901
11371	11641	4047
11762	11848	4318
13051	13230	4405
13652	13753	4585
13904	14101	4687
15388	15509	4885
16059	16271	5007
17472	17709	5220
21067	21237	5458
24058	24137	5629
25970	26084	5709
26460	26564	5824
28461	28627	5929
44794	44974	6096
62749	63050	6277
0	2363	0
2638	2854	2364
5271	5543	2581
6672	6803	2854
7280	7400	2986
7796	7802	3107
8850	8961	3114
9055	9237	3226
9746	9967	3409
10420	10545	3631
10688	10834	3757
10935	11080	3904
11367	11637	4050
11758	11844	4321
13047	13226	4408
13648	13749	4588
13900	14097	4690
15384	15505	4888
16055	16267	5010
17468	17705	5223
21063	21233	5461
24054	24133	5632
25966	26080	5712
26456	26560	5827
28457	28623	5932
44790	44970	6099
62745	62947	6280
0	487	0
762	978	488
3395	3667	705
4796	4927	978
5404	5524	1110
5920	5989	1231
6974	7085	1301
7179	7361	1413
7870	8091	1596
8544	8669	1818
8812	8958	1944
9059	9204	2091
9491	9761	2237
9882	9968	2508
11171	11350	2595
11772	11873	2775
12024	12221	2877
13508	13629	3075
14179	14391	3197
15592	15829	3410
19187	19357	3648
22178	22257	3819
24090	24204	3899
24580	24684	4014
26581	26747	4119
42914	43094	4286
60869	61071	4467
0	487	0
762	978	488
3395	3667	705
4796	4927	978
5404	5524	1110
5920	7085	1231
7179	7361	2397
7870	8091	2580
8544	8669	2802
8812	8958	2928
9059	9204	3075
9491	9761	3221
9882	9968	3492
11171	11350	3579
11772	11873	3759
12024	12221	3861
13508	13629	4059
14179	14391	4181
15592	15829	4394
19187	19357	4632
22178	22257	4803
24090	24204	4883
24580	24684	4998
26581	26747	5103
42914	43094	5270
60869	61071	5451
0	110	0
1311	1548	111
4906	5076	349
7897	7976	520
8281	8336	600
9809	9923	656
10299	10403	771
12300	12466	876
28633	28813	1043
46588	46738	1224
0	136	0
3494	3664	137
6485	6564	308
6869	8511	388
8887	8991	2031
10888	11054	2136
27221	27401	2303
45176	45325	2484
0	298	0
3986	4135	299
10779	10971	449
12442	12543	642
15586	16702	744
0	356	0
461	639	357
930	1104	536
1484	1729	711
2403	2502	957
5614	5782	1057
6762	6855	1226
7386	7481	1320
8228	8310	1416
10680	10932	1499
12003	12178	1752
13074	13143	1928
0	62	0
590	754	63
1711	1800	228
1878	2127	318
0	74	0
4850	4912	75
10769	10869	138
16598	16640	239
16823	16909	282
25925	26004	369
27233	27344	449
27471	29369	561
0	1395	0
9207	9285	1396
27856	27959	1475
29254	29375	1579
38001	38204	1701
40881	41160	1905
46412	46526	2185
48983	49166	2300
66325	67087	2484
0	868	0
28243	28322	869
43752	43881	949
0	868	0
28243	28322	869
51397	51450	949
0	3730	0
3818	15399	3731
0	3994	0
4978	15408	3995
0	3994	0
4978	5079	3995
14242	15408	4097
0	3730	0
3818	3994	3731
4728	15408	3908
0	3730	0
3818	3994	3731
4728	5079	3908
14242	15408	4260
0	3730	0
3818	3994	3731
4978	15408	3908
0	3730	0
3818	3994	3731
4978	5079	3908
14242	15408	4010
0	3730	0
4978	15408	3731
0	3730	0
4978	5079	3731
14242	15408	3833
0	2142	0
33097	33195	2143
40073	40201	2242
40969	41016	2371
46233	46304	2419
49940	50067	2491
55211	55286	2619
56528	56582	2695
58823	58914	2750
61864	62007	2842
66122	66840	2986
0	395	0
2397	2495	396
9373	9501	495
10269	10316	624
15533	15604	672
19240	19367	744
24511	24586	872
25828	25882	948
28123	28214	1003
31164	31307	1095
35422	35510	1239
0	91	0
387	427	92
14527	14615	133
16038	16131	222
20951	22210	316
276185	278659	1576
281009	281212	4051
299238	299313	4255
301444	301553	4331
347006	348627	4441
0	762	0
254737	257211	763
259561	259764	3238
277790	277865	3442
279996	280105	3518
483693	483776	3628
560427	562803	3712
0	728	0
254703	257177	729
259527	259730	3204
277756	277831	3408
279962	280071	3484
327227	332015	3594
0	728	0
254703	257177	729
259527	259730	3204
277756	277831	3408
279962	280071	3484
327227	327288	3594
330250	332015	3656
0	728	0
254703	257177	729
259527	259730	3204
277756	277831	3408
279962	280071	3484
327227	327288	3594
483659	483742	3656
560393	562769	3740
0	728	0
254703	257177	729
259527	259730	3204
277756	277831	3408
279962	280071	3484
445657	445726	3594
483659	483742	3664
560393	562769	3748
0	728	0
254703	257177	729
259527	259730	3204
277756	277831	3408
279962	280071	3484
445657	445726	3594
483659	483742	3664
560393	560497	3748
667569	677114	3853
0	728	0
254703	257177	729
259527	259730	3204
277756	277831	3408
279962	280071	3484
445657	445726	3594
483659	483742	3664
560393	560497	3748
784670	785791	3853
0	728	0
254703	257177	729
259527	259730	3204
277756	277831	3408
279962	280071	3484
445657	445726	3594
483659	483742	3664
560393	560497	3748
784670	784782	3853
785573	785791	3966
0	728	0
254703	257177	729
259527	259730	3204
277756	277831	3408
279962	280071	3484
445657	445726	3594
483659	483742	3664
560393	560497	3748
800071	800407	3853
0	535	0
10132	12606	536
14956	15159	3011
33185	33260	3215
35391	35500	3291
80953	85833	3401
0	3877	0
64630	64735	3878
65948	66136	3984
81469	81846	4173
0	4592	0
5805	5993	4593
21326	21697	4782
0	4592	0
5805	5993	4593
21100	21704	4782
0	1723	0
0	41	0
0	228	0
6258	6343	229
21507	21579	315
22985	23220	388
0	228	0
6258	6343	229
21507	21579	315
46808	46926	388
0	3000	0
39018	39215	3001
53903	54058	3199
58369	58581	3355
79107	79579	3568
102409	102511	4041
115120	115243	4144
116372	116498	4268
167334	167510	4395
188569	188796	4572
190039	193189	4800
0	3000	0
39018	39215	3001
53903	54058	3199
58369	58581	3355
79107	79579	3568
102409	102511	4041
115120	115243	4144
116372	116498	4268
167334	167510	4395
193180	195275	4572
0	3000	0
39018	39215	3001
53903	54058	3199
58369	58581	3355
79107	79579	3568
102409	102511	4041
115120	115243	4144
116372	116498	4268
167334	167510	4395
188569	188796	4572
193180	193261	4800
195324	195455	4882
0	3000	0
39018	39215	3001
53903	54058	3199
58369	58581	3355
79107	79579	3568
102409	102511	4041
115120	115243	4144
116372	116498	4268
167334	167510	4395
193180	193261	4572
196782	196923	4654
0	3000	0
39018	39215	3001
53903	54058	3199
58369	58581	3355
79107	79579	3568
102409	102511	4041
115120	115243	4144
116372	116498	4268
167334	167510	4395
188569	188796	4572
193180	193261	4800
196782	196923	4882
0	3000	0
39018	39215	3001
53903	54058	3199
58369	58581	3355
79107	79579	3568
102409	102511	4041
115120	115243	4144
116372	116498	4268
167334	167510	4395
188569	188796	4572
193180	193261	4800
197561	199488	4882
0	3000	0
39018	39215	3001
53903	54058	3199
58369	58581	3355
79107	79579	3568
102409	102511	4041
115120	115243	4144
116372	116498	4268
167334	167510	4395
188569	188796	4572
193180	193261	4800
202047	202252	4882
203057	204195	5088
0	3000	0
39018	39215	3001
53903	54058	3199
58369	58581	3355
79107	79579	3568
102409	102511	4041
115120	115243	4144
116372	116498	4268
167334	167510	4395
188569	188796	4572
193180	193261	4800
207066	207341	4882
0	3000	0
39018	39215	3001
53903	54058	3199
58369	58581	3355
79107	79579	3568
102409	102511	4041
115120	115243	4144
116372	116498	4268
167334	167510	4395
188569	188796	4572
193180	193261	4800
207421	207870	4882
0	3000	0
39018	39215	3001
53903	54058	3199
58369	58581	3355
79107	79579	3568
102409	102511	4041
115120	115243	4144
116372	116498	4268
167334	167510	4395
193180	193261	4572
209095	209588	4654
0	3000	0
39018	39215	3001
53903	54058	3199
58369	58581	3355
79107	79579	3568
102409	102511	4041
115120	115243	4144
116372	116498	4268
167334	167510	4395
188569	188796	4572
193180	193261	4800
209095	209589	4882
0	1845	0
107766	107951	1846
126506	126658	2032
127818	127913	2185
130931	131057	2281
179476	179544	2408
181494	181708	2477
0	1795	0
19596	19781	1796
38336	38488	1982
39648	39743	2135
42761	42887	2231
91306	91374	2358
93324	93538	2427
0	1147	0
14220	14405	1148
32960	33112	1334
34272	34367	1487
37385	37511	1583
39234	39999	1710
0	1147	0
14220	14405	1148
32960	33112	1334
34272	34367	1487
37385	37511	1583
37755	37879	1710
39234	39999	1835
0	1147	0
14220	14405	1148
32960	33112	1334
34272	34367	1487
37385	37511	1583
39199	40000	1710
0	1147	0
14220	14405	1148
32960	33112	1334
34272	34367	1487
37385	37511	1583
60399	60516	1710
85930	85998	1828
87570	87708	1897
0	1147	0
14220	14405	1148
32960	33112	1334
34272	34367	1487
37385	37511	1583
37755	37879	1710
60399	60516	1835
85930	85998	1953
87570	87708	2022
0	1147	0
14220	14405	1148
32960	33112	1334
37385	37511	1487
85930	85998	1614
87948	88162	1683
0	1147	0
14220	14405	1148
32960	33112	1334
34272	34367	1487
37385	37511	1583
85930	85998	1710
87948	88162	1779
0	2191	0
10343	10528	2192
29083	29235	2378
30395	30490	2531
33508	33634	2627
82053	82121	2754
84071	84285	2823
0	5389	0
7895	8011	5390
8402	8489	5507
11246	11383	5595
12135	12179	5733
15101	15170	5778
19642	19796	5848
23173	23509	6003
0	5389	0
7895	8011	5390
8402	8489	5507
11246	11383	5595
12135	12179	5733
15101	15170	5778
19642	19796	5848
23404	23644	6003
0	569	0
7058	7129	570
7818	7944	642
9449	9596	769
11390	11793	917
0	120	0
22302	22350	121
84815	84875	170
115275	115383	231
118581	118630	340
121348	121597	390
142066	142201	640
163801	163859	776
170724	170833	835
173376	173478	945
176238	176458	1048
180198	180955	1269
0	70	0
22252	22300	71
84765	84825	120
115225	115333	181
118531	118580	290
121298	121547	340
140467	140673	590
142016	142151	797
163751	163809	933
170674	170783	992
173326	173428	1102
176188	176408	1205
180148	181059	1426
0	371	0
22226	22274	372
84739	84799	421
115199	115307	482
118505	118554	591
121272	121521	641
140441	140647	891
141990	142125	1098
163725	163783	1234
170648	170757	1293
173300	173402	1403
176162	176382	1506
180122	180879	1727
0	371	0
22226	22274	372
84739	84799	421
115199	115307	482
118505	118554	591
121272	121521	641
141990	142125	891
163725	163783	1027
170648	170757	1086
173300	173402	1196
176162	176382	1299
180122	180879	1520
0	22	0
16465	16525	23
46925	47033	84
50231	50280	193
52998	53247	243
73716	73851	493
95451	95509	629
102374	102483	688
105026	105128	798
107888	108108	901
111848	112605	1122
0	165	0
12183	12243	166
42643	42751	227
45949	45998	336
48716	48965	386
67885	68091	636
69434	69569	843
91169	91227	979
98092	98201	1038
100744	100846	1148
103606	103826	1251
107566	108323	1472
0	164	0
12182	12242	165
42642	42750	226
45948	45997	335
48715	48964	385
69433	69568	635
91168	91226	771
98091	98200	830
100743	100845	940
103605	103825	1043
107565	108476	1264
0	301	0
12072	12132	302
42532	42640	363
45838	45887	472
48605	48854	522
69323	69458	772
91058	91116	908
97981	98090	967
100633	100735	1077
103495	103715	1180
107455	108212	1401
0	151	0
11922	11982	152
42382	42490	213
45688	45737	322
48455	48704	372
67624	67830	622
69173	69308	829
90908	90966	965
97831	97940	1024
100483	100585	1134
103345	103565	1237
107305	108062	1458
0	171	0
7937	7997	172
38397	38505	233
41703	41752	342
44470	44719	392
63639	63845	642
65188	65323	849
86923	86981	985
93846	93955	1044
96498	96600	1154
99360	99580	1257
103320	104077	1478
0	2641	0
12395	12497	2642
19363	19457	2745
20964	21157	2840
23874	24085	3034
25842	26077	3246
28948	29092	3482
0	524	0
1041	1581	525
11335	11437	1066
18303	18397	1169
19904	20097	1264
22814	23025	1458
24782	25017	1670
27888	28032	1906
0	192	0
11505	11591	193
16884	17018	280
19485	19660	415
20617	20694	591
28696	28781	669
39578	39813	755
41077	44283	991
45856	46006	4198
51002	51345	4349
0	137	0
11450	11536	138
16829	16963	225
20562	20639	360
28641	28726	438
39523	39758	524
41022	44228	760
45801	45951	3967
50947	51290	4118
0	147	0
3017	3151	148
5618	5793	283
6750	6827	459
14829	14914	537
25711	25946	623
27210	30416	859
31989	32139	4066
37135	37478	4217
0	132	0
3002	3136	133
5635	5778	268
6735	6812	412
14814	14899	490
25696	25931	576
27195	30401	812
31974	32124	4019
37120	37463	4170
0	132	0
3002	3136	133
6735	6812	268
14814	14899	346
25696	25931	432
27195	30401	668
31974	32124	3875
37120	37463	4026
0	44	0
9176	9233	45
11732	11828	103
13876	13984	200
15904	16030	309
20054	20115	436
21117	21206	498
22488	22568	588
23433	23577	669
24290	24382	814
25485	25636	907
25808	25901	1059
27354	27463	1153
28910	29094	1263
30018	30180	1448
31858	31950	1611
35937	36106	1704
36482	36608	1874
38748	38870	2001
41384	41480	2124
48779	48903	2221
50627	50760	2346
52518	52605	2480
53489	53575	2568
54711	54902	2655
55926	56153	2847
61582	61677	3075
64019	64147	3171
65097	65171	3300
66631	66683	3375
68114	68228	3428
72021	72086	3543
74273	74461	3609
75706	75873	3798
76735	76785	3966
0	1009	0
48157	48418	1010
54488	54628	1272
0	2672	0
43733	43994	2673
50064	50204	2935
0	161	0
2152	2209	162
6423	6519	220
9078	9186	317
11473	11599	426
13895	13956	553
15512	15595	615
16175	16255	699
17388	17532	780
17783	17875	925
19622	19773	1018
21409	21502	1170
22565	22674	1264
24968	25152	1374
27341	27503	1559
29246	29338	1722
30052	30221	1815
30813	30927	1985
31601	31723	2100
34397	34493	2223
39852	39976	2320
42365	42498	2445
44419	44506	2579
44825	44911	2667
45090	45281	2754
46484	46711	2946
49644	49739	3174
52212	52340	3270
53314	53388	3399
54398	54450	3474
55191	55305	3527
55467	55532	3642
58191	58376	3708
60444	60611	3894
62804	63563	4062
0	157	0
10803	10914	158
14221	14287	270
16002	16095	337
17000	17108	431
19032	19158	540
20987	21048	667
23364	23453	729
26629	26709	819
28356	28500	900
29813	29905	1045
34800	34951	1138
38945	39038	1290
40985	41094	1384
42453	42637	1494
43255	43438	1679
45583	45675	1863
47050	47219	1956
48090	48204	2126
49872	49994	2241
53796	53892	2364
54314	54438	2461
55453	55586	2586
57467	57554	2720
60235	60321	2808
60794	60985	2895
64347	64574	3087
67695	67790	3315
70273	70401	3411
73207	73281	3540
74297	74349	3615
76811	76925	3668
80190	80255	3783
80371	80559	3849
83813	83980	4038
99167	99242	4206
102595	103287	4282
0	91	0
1812	1910	92
2815	2923	191
4847	4973	300
6802	6863	427
9179	9268	489
12444	12524	579
14171	14315	660
15628	15720	805
20615	20766	898
24760	24853	1050
26800	26909	1144
28268	28452	1254
29070	29253	1439
31398	31490	1623
32865	33034	1716
33905	34019	1886
35687	35809	2001
39611	39707	2124
40129	40253	2221
41268	41401	2346
43282	43369	2480
46050	46136	2568
46609	46800	2655
50162	50389	2847
53510	53605	3075
56088	56216	3171
59022	59096	3300
60112	60164	3375
62626	62740	3428
66005	66070	3543
66186	66374	3609
69628	69795	3798
84982	85057	3966
88410	88994	4042
0	612	0
1517	1625	613
3549	3675	722
5504	5565	849
7881	7970	911
11146	11226	1001
12873	13017	1082
14330	14422	1227
19317	19468	1320
23462	23555	1472
25502	25611	1566
26970	27154	1676
27772	27955	1861
30100	30192	2045
31567	31736	2138
32607	32721	2308
34389	34511	2423
38313	38409	2546
38831	38955	2643
39970	40103	2768
41984	42071	2902
44752	44838	2990
45311	45502	3077
48864	49091	3269
52212	52307	3497
54790	54918	3593
57724	57798	3722
58814	58866	3797
61328	61442	3850
64707	64772	3965
64888	65076	4031
68330	68497	4220
83684	83759	4388
87112	87804	4464
0	403	0
1342	1415	404
3539	3715	478
6276	6370	655
7109	7174	750
8092	8227	816
8878	8987	952
9134	9304	1062
10269	10415	1233
11203	11341	1380
14504	14626	1519
15070	17895	1642
0	79	0
